source,target,L1,L2,L3
322,597,1,0,0
322,622,1,0,0
322,724,1,0,0
322,820,1,0,0
322,826,1,0,0
322,852,1,0,0
323,174,0,1,1
323,497,0,1,1
324,196,0,1,1
325,25,0,1,1
325,209,0,1,1
325,222,1,0,1
325,223,1,0,1
325,393,1,0,1
325,478,1,0,1
325,518,1,0,1
325,536,1,0,1
325,573,1,0,1
326,699,0,1,1
327,196,0,1,1
328,144,1,0,0
328,204,1,0,0
328,244,1,0,0
328,253,1,0,0
328,329,1,0,0
328,330,1,0,0
328,331,1,0,0
328,332,1,0,0
328,333,1,0,0
328,334,1,0,0
328,335,1,0,0
328,336,1,0,0
328,337,1,0,0
328,379,1,0,0
328,470,1,0,0
328,474,1,0,0
328,475,1,0,0
328,638,1,0,0
328,699,1,0,0
328,707,1,0,0
328,771,1,0,0
329,85,1,0,0
329,99,1,0,0
329,219,1,0,0
329,249,1,0,0
329,253,1,0,0
329,328,1,0,0
329,330,1,0,0
329,331,1,0,0
329,332,1,0,0
329,333,1,0,0
329,334,1,0,0
329,335,1,0,0
329,336,1,0,0
329,338,1,0,0
329,379,1,0,0
329,707,1,0,0
329,767,1,0,0
329,771,1,0,0
329,830,1,0,0
330,17,0,1,1
330,25,1,1,1
330,27,1,1,1
330,209,1,0,1
330,219,1,0,1
330,220,1,0,1
330,282,1,0,1
330,316,1,0,1
330,321,1,0,1
330,328,1,0,1
330,329,1,0,1
330,365,1,0,1
330,597,1,0,1
330,623,1,0,1
330,762,1,0,1
330,820,1,0,1
331,17,1,1,1
331,25,1,1,1
331,219,1,0,1
331,220,1,0,1
331,328,1,0,1
331,329,1,0,1
331,597,1,0,1
332,25,1,1,1
332,328,1,0,1
332,329,1,0,1
332,597,1,0,1
332,707,1,0,1
333,328,1,1,1
333,329,1,0,1
333,597,1,0,1
334,328,1,1,1
334,329,1,0,1
334,597,1,0,1
335,328,1,1,1
335,329,1,0,1
335,597,1,0,1
336,328,1,1,1
336,329,1,0,1
336,597,1,0,1
336,707,1,0,1
336,850,1,0,1
337,219,1,1,1
337,328,1,0,1
338,249,1,1,1
338,329,1,0,1
339,219,1,1,1
340,196,0,1,1
341,343,1,1,1
341,541,1,0,1
341,659,1,0,1
341,781,1,0,1
342,196,0,1,1
342,343,1,1,1
343,2,1,1,1
343,49,1,1,1
343,50,1,1,1
343,53,1,1,1
343,55,1,1,1
343,60,1,1,1
343,86,1,1,1
343,99,1,1,0
343,217,1,1,1
343,219,1,1,1
343,225,1,1,0
343,244,1,1,1
343,287,1,1,0
343,288,1,1,1
343,289,1,1,1
343,295,1,1,1
343,299,1,1,1
343,312,1,1,1
343,313,1,1,1
343,314,1,1,1
343,318,1,1,1
343,341,1,1,1
343,342,1,1,1
343,493,1,1,1
343,519,1,1,1
343,520,1,1,1
343,521,1,1,1
343,522,1,1,1
343,524,1,1,1
343,534,1,1,1
343,535,1,1,0
343,548,1,1,1
343,550,1,1,1
343,553,1,1,1
343,580,1,1,1
343,581,1,1,1
343,622,1,1,1
343,635,1,1,1
343,720,1,1,1
343,722,1,1,1
343,724,1,1,1
343,725,1,1,1
343,743,1,1,1
343,780,1,1,0
343,781,1,1,1
343,782,1,1,1
343,820,1,1,1
343,824,1,1,1
343,843,1,1,0
343,852,1,1,1
343,853,1,1,0
344,497,0,1,1
345,196,0,1,1
345,365,1,0,1
346,196,0,1,1
346,365,1,0,1
346,760,1,0,1
347,196,0,1,1
347,365,1,0,1
348,196,0,1,1
348,365,1,0,1
349,196,0,1,1
349,255,1,0,1
349,365,1,0,1
349,665,1,0,1
349,690,1,0,1
349,760,1,0,1
350,33,1,1,1
350,219,0,1,1
350,394,0,1,1
350,573,1,0,1
350,699,1,0,1
350,844,1,0,1
350,855,1,0,1
351,219,1,1,1
351,394,1,0,1
351,844,1,0,1
352,196,0,1,1
352,699,0,1,1
352,844,1,0,1
353,396,1,1,1
353,597,1,0,1
354,20,1,0,0
354,253,1,0,0
354,497,1,0,0
354,542,1,0,0
354,543,1,0,0
354,665,1,0,0
354,809,1,0,0
354,810,1,0,0
355,17,1,1,1
355,255,1,0,1
355,541,1,0,1
355,597,1,0,1
355,762,1,0,1
355,765,1,0,1
355,796,1,0,1
356,249,1,1,1
356,542,1,0,1
357,145,0,1,1
357,196,1,0,1
357,255,1,0,1
357,379,1,1,1
357,523,1,0,1
357,665,1,0,1
357,690,1,0,1
357,760,1,0,1
357,763,1,0,1
357,764,1,0,1
358,196,0,1,1
358,201,1,0,1
358,541,1,0,1
358,763,1,0,1
358,764,1,0,1
359,196,0,1,1
359,199,1,0,1
359,541,1,0,1
359,690,1,0,1
359,763,1,0,1
359,764,1,0,1
360,17,0,1,1
360,196,0,1,1
360,198,1,1,1
360,209,1,0,1
360,249,1,0,1
360,252,1,0,1
360,255,1,0,1
360,379,1,1,1
360,394,1,0,1
360,486,1,0,1
360,488,1,0,1
360,542,1,0,1
360,601,1,0,1
360,603,1,0,1
360,665,1,0,1
360,760,1,0,1
360,762,1,0,1
360,765,1,0,1
360,846,1,0,1
361,52,1,0,0
361,663,1,0,0
362,196,0,1,1
363,52,0,1,1
363,603,1,0,1
364,135,0,1,1
365,40,1,0,0
365,114,1,0,0
365,144,1,0,0
365,196,1,0,0
365,330,1,0,0
365,345,1,0,0
365,346,1,0,0
365,347,1,0,0
365,348,1,0,0
365,349,1,0,0
365,366,1,0,0
365,370,1,0,0
365,373,1,0,0
365,379,1,0,0
365,497,1,0,0
365,515,1,0,0
365,577,1,0,0
365,665,1,0,0
365,687,1,0,0
365,716,1,0,0
365,728,1,0,0
365,760,1,0,0
365,761,1,0,0
366,114,0,1,1
366,196,1,0,1
366,365,1,0,1
366,665,1,0,1
367,31,0,1,1
367,114,1,0,1
367,196,1,0,1
367,204,1,0,1
367,379,1,1,1
367,665,1,0,1
368,114,0,1,1
368,196,1,0,1
368,255,1,0,1
368,762,1,0,1
368,765,1,0,1
368,846,1,0,1
369,114,0,1,1
369,196,1,0,1
369,665,1,0,1
370,31,0,1,1
370,114,1,0,1
370,196,1,0,1
370,365,1,0,1
371,114,0,1,1
371,196,1,0,1
372,597,1,1,1
373,196,0,1,1
373,365,1,0,1
373,760,1,0,1
374,255,0,1,1
374,497,1,0,1
374,765,1,0,1
375,699,0,1,1
376,497,0,1,1
377,699,0,1,1
378,209,0,1,1
378,542,1,0,1
378,543,1,0,1
378,760,1,0,1
378,762,1,0,1
378,763,1,0,1
378,764,1,0,1
378,765,1,0,1
379,27,1,1,0
379,31,1,1,1
379,32,1,1,0
379,34,1,1,1
379,45,1,1,0
379,73,1,1,0
379,77,1,1,1
379,96,1,1,1
379,98,1,1,1
379,99,1,1,1
379,143,1,1,1
379,144,1,1,1
379,145,1,1,0
379,154,1,1,0
379,161,1,1,1
379,196,1,1,1
379,200,1,1,1
379,202,1,1,1
379,203,1,1,1
379,204,1,1,1
379,219,1,1,1
379,220,1,1,0
379,222,1,1,1
379,223,1,1,0
379,224,1,1,1
379,249,1,1,1
379,250,1,1,0
379,255,1,1,0
379,282,1,1,1
379,305,1,1,0
379,307,1,1,1
379,310,1,1,0
379,316,1,1,0
379,320,1,1,0
379,329,1,1,0
379,357,1,1,0
379,360,1,1,1
379,365,1,1,0
379,367,1,1,1
379,380,1,1,1
379,381,1,1,1
379,393,1,1,1
379,394,1,1,0
379,470,1,1,0
379,471,1,1,0
379,472,1,1,0
379,473,1,1,0
379,474,1,1,0
379,475,1,1,0
379,476,1,1,0
379,478,1,1,0
379,482,1,1,0
379,483,1,1,0
379,484,1,1,0
379,497,1,1,0
379,498,1,1,0
379,517,1,1,0
379,528,1,1,0
379,538,1,1,0
379,543,1,1,0
379,560,1,1,0
379,562,1,1,0
379,597,1,1,0
379,610,1,1,0
379,623,1,1,0
379,624,1,1,0
379,659,1,1,0
379,665,1,1,0
379,713,1,1,0
379,714,1,1,0
379,716,1,1,0
379,718,1,1,0
379,727,1,1,0
379,782,1,1,0
379,796,1,1,0
379,809,1,1,0
379,820,1,1,0
379,836,1,1,0
379,852,1,1,0
380,30,1,1,0
380,31,1,1,0
380,34,1,1,0
380,196,1,1,0
380,199,1,1,0
380,219,1,1,0
380,249,1,1,0
380,379,1,1,0
380,381,1,1,0
380,727,1,1,0
380,765,1,1,0
381,31,1,1,1
381,32,1,1,0
381,34,1,1,0
381,45,1,1,1
381,93,1,1,1
381,204,1,1,0
381,209,1,1,0
381,219,1,1,1
381,249,1,1,1
381,250,1,1,0
381,303,1,1,0
381,317,1,1,0
381,379,1,1,0
381,380,1,1,1
381,471,1,1,1
381,475,1,1,1
381,476,1,1,1
381,486,1,1,0
381,517,1,1,0
381,527,1,1,0
381,610,1,1,0
381,727,1,1,0
382,25,0,1,1
382,152,1,1,1
382,196,1,0,1
382,219,1,0,1
382,302,1,0,1
382,305,1,0,1
382,307,1,0,1
382,310,1,0,1
382,383,1,0,1
382,498,1,0,1
382,517,1,0,1
382,718,1,0,1
382,820,1,0,1
382,849,1,0,1
382,855,1,0,1
383,219,1,0,0
383,303,1,0,0
383,317,1,0,0
383,382,1,0,0
383,527,1,0,0
383,563,1,0,0
383,604,1,0,0
383,771,1,0,0
383,830,1,0,0
383,859,1,0,0
384,219,1,1,1
384,302,1,0,1
385,573,0,1,1
386,52,0,1,1
387,52,0,1,1
388,52,0,1,1
389,52,0,1,1
390,52,0,1,1
391,28,1,0,0
391,32,1,0,0
391,195,1,0,0
391,249,1,0,0
391,255,1,0,0
391,260,1,0,0
391,458,1,0,0
391,691,1,0,0
391,699,1,0,0
391,712,1,0,0
391,713,1,0,0
391,715,1,0,0
391,727,1,0,0
391,792,1,0,0
391,820,1,0,0
392,20,1,0,0
392,52,1,0,0
392,77,1,0,0
392,83,1,0,0
392,89,1,0,0
392,96,1,0,0
392,99,1,0,0
392,152,1,0,0
392,154,1,0,0
392,201,1,0,0
392,204,1,0,0
392,205,1,0,0
392,240,1,0,0
392,248,1,0,0
392,394,1,0,0
392,411,1,0,0
392,517,1,0,0
392,518,1,0,0
392,540,1,0,0
392,553,1,0,0
392,624,1,0,0
392,712,1,0,0
392,713,1,0,0
392,714,1,0,0
392,716,1,0,0
392,724,1,0,0
392,736,1,0,0
392,781,1,0,0
392,782,1,0,0
392,784,1,0,0
392,820,1,0,0
392,826,1,0,0
392,836,1,0,0
393,52,1,0,0
393,77,1,0,0
393,89,1,0,0
393,98,1,0,0
393,99,1,0,0
393,144,1,0,0
393,154,1,0,0
393,194,1,0,0
393,196,1,0,0
393,204,1,0,0
393,219,1,0,0
393,222,1,0,0
393,305,1,0,0
393,316,1,0,0
393,325,1,0,0
393,379,1,0,0
393,401,1,0,0
393,497,1,0,0
393,517,1,0,0
393,542,1,0,0
393,623,1,0,0
393,624,1,0,0
393,657,1,0,0
393,691,1,0,0
393,699,1,0,0
393,713,1,0,0
393,714,1,0,0
393,724,1,0,0
393,725,1,0,0
393,762,1,0,0
393,820,1,0,0
393,845,1,0,0
394,32,1,0,0
394,57,1,0,0
394,73,1,0,0
394,77,1,0,0
394,96,1,0,0
394,161,1,0,0
394,179,1,0,0
394,188,1,0,0
394,249,1,0,0
394,307,1,0,0
394,350,1,0,0
394,351,1,0,0
394,360,1,0,0
394,379,1,0,0
394,392,1,0,0
394,492,1,0,0
394,497,1,0,0
394,517,1,0,0
394,543,1,0,0
394,557,1,0,0
394,608,1,0,0
394,624,1,0,0
394,665,1,0,0
394,690,1,0,0
394,727,1,0,0
394,745,1,0,0
394,820,1,0,0
395,89,1,0,0
395,144,1,0,0
395,152,1,0,0
395,203,1,0,0
395,204,1,0,0
395,224,1,0,0
395,260,1,0,0
395,470,1,0,0
395,497,1,0,0
395,548,1,0,0
395,586,1,0,0
395,640,1,0,0
395,826,1,0,0
395,847,1,0,0
396,219,1,0,0
396,353,1,0,0
396,497,1,0,0
396,553,1,0,0
396,597,1,0,0
396,630,1,0,0
396,727,1,0,0
396,803,1,0,0
397,25,0,1,1
397,196,1,0,1
397,550,1,0,1
397,734,1,0,1
398,597,1,1,1
399,699,0,1,1
400,52,0,1,1
401,209,0,1,1
401,393,0,1,1
401,478,1,0,1
401,536,1,0,1
401,573,1,0,1
401,692,1,0,1
402,411,0,1,1
402,433,0,1,1
403,411,0,1,1
403,433,0,1,1
404,411,0,1,1
404,433,0,1,1
405,411,0,1,1
405,433,0,1,1
406,411,1,1,0
406,433,1,1,0
407,411,0,1,1
407,433,0,1,1
408,411,0,1,1
408,433,0,1,1
409,411,0,1,1
409,433,0,1,1
410,135,0,1,1
410,411,0,1,1
410,433,0,1,1
410,550,1,0,1
411,135,1,1,0
411,206,1,1,0
411,219,1,1,0
411,392,0,1,1
411,402,0,1,1
411,403,0,1,1
411,404,0,1,1
411,405,0,1,1
411,406,0,1,1
411,407,0,1,1
411,408,0,1,1
411,409,0,1,1
411,410,0,1,1
411,412,0,1,1
411,413,0,1,1
411,414,0,1,1
411,415,0,1,1
411,417,0,1,1
411,419,0,1,1
411,420,0,1,1
411,422,0,1,1
411,423,0,1,1
411,425,0,1,1
411,427,0,1,1
411,428,0,1,1
411,429,0,1,1
411,431,0,1,1
411,432,0,1,1
411,433,1,1,0
411,434,1,1,0
411,435,0,1,1
411,436,0,1,1
411,437,0,1,1
411,438,0,1,1
411,439,0,1,1
411,440,0,1,1
411,441,0,1,1
411,442,0,1,1
411,443,0,1,1
411,444,0,1,1
411,445,0,1,1
411,446,0,1,1
411,447,0,1,1
411,448,0,1,1
411,449,0,1,1
411,450,0,1,1
411,451,0,1,1
411,452,0,1,1
411,453,0,1,1
411,454,0,1,1
411,455,0,1,1
411,472,0,1,1
411,473,0,1,1
411,727,1,1,0
412,411,0,1,1
412,433,0,1,1
413,411,0,1,1
413,433,0,1,1
414,411,0,1,1
414,433,0,1,1
415,411,0,1,1
415,433,0,1,1
416,433,0,1,1
417,411,0,1,1
417,433,0,1,1
418,433,0,1,1
419,411,0,1,1
419,433,0,1,1
420,411,0,1,1
420,433,0,1,1
421,433,0,1,1
422,411,0,1,1
422,433,0,1,1
423,411,0,1,1
423,433,0,1,1
424,433,0,1,1
425,411,0,1,1
425,433,0,1,1
426,433,0,1,1
427,411,0,1,1
427,433,0,1,1
428,411,0,1,1
428,433,0,1,1
429,411,0,1,1
429,433,0,1,1
430,433,0,1,1
431,411,0,1,1
431,433,0,1,1
432,411,0,1,1
432,433,0,1,1
433,55,1,1,0
433,402,1,1,0
433,403,1,1,0
433,404,0,1,1
433,405,0,1,1
433,406,0,1,1
433,407,0,1,1
433,408,0,1,1
433,409,0,1,1
433,410,0,1,1
433,411,0,1,1
433,412,0,1,1
433,413,0,1,1
433,414,0,1,1
433,415,0,1,1
433,416,0,1,1
433,417,0,1,1
433,418,0,1,1
433,419,0,1,1
433,420,0,1,1
433,421,0,1,1
433,422,0,1,1
433,423,0,1,1
433,424,0,1,1
433,425,0,1,1
433,426,1,1,0
433,427,0,1,1
433,428,0,1,1
433,429,0,1,1
433,430,0,1,1
433,431,0,1,1
433,432,0,1,1
433,434,0,1,1
433,435,0,1,1
433,436,0,1,1
433,437,0,1,1
433,438,0,1,1
433,439,0,1,1
433,441,0,1,1
433,442,0,1,1
433,443,0,1,1
433,444,0,1,1
433,445,0,1,1
433,446,0,1,1
433,447,0,1,1
433,448,0,1,1
433,449,0,1,1
433,450,0,1,1
433,452,0,1,1
433,454,0,1,1
433,455,1,1,0
433,550,0,1,1
433,727,0,1,1
433,785,1,1,0
433,844,1,1,0
434,411,0,1,1
434,433,0,1,1
435,411,0,1,1
435,433,0,1,1
436,411,0,1,1
436,433,0,1,1
437,411,0,1,1
437,433,0,1,1
437,844,1,0,1
438,411,0,1,1
438,433,0,1,1
439,411,0,1,1
439,433,0,1,1
440,411,0,1,1
441,411,0,1,1
441,433,0,1,1
442,411,0,1,1
442,433,0,1,1
443,411,0,1,1
443,433,0,1,1
444,411,0,1,1
444,433,0,1,1
445,411,0,1,1
445,433,0,1,1
446,411,0,1,1
446,433,0,1,1
447,135,0,1,1
447,411,0,1,1
447,433,0,1,1
447,550,1,0,1
448,411,0,1,1
448,433,0,1,1
449,411,0,1,1
449,433,0,1,1
450,411,0,1,1
450,433,0,1,1
451,411,0,1,1
452,411,0,1,1
452,433,0,1,1
453,411,0,1,1
454,411,0,1,1
454,433,0,1,1
455,411,0,1,1
455,433,0,1,1
456,196,0,1,1
457,196,0,1,1
458,24,1,0,0
458,52,1,0,0
458,77,1,0,0
458,144,1,0,0
458,152,1,0,0
458,154,1,0,0
458,203,1,0,0
458,204,1,0,0
458,219,1,0,0
458,303,1,0,0
458,305,1,0,0
458,317,1,0,0
458,391,1,0,0
458,486,1,0,0
458,488,1,0,0
458,516,1,0,0
458,517,1,0,0
458,691,1,0,0
458,692,1,0,0
458,714,1,0,0
458,716,1,0,0
458,725,1,0,0
458,781,1,0,0
458,782,1,0,0
458,784,1,0,0
458,805,1,0,0
459,196,0,1,1
459,608,1,0,1
460,196,0,1,1
461,249,1,1,1
462,699,0,1,1
463,497,0,1,1
464,196,0,1,1
465,497,0,1,1
466,497,0,1,1
467,135,0,1,1
468,52,0,1,1
469,77,1,0,0
469,143,1,0,0
469,144,1,0,0
469,188,1,0,0
469,196,1,0,0
469,200,1,0,0
469,204,1,0,0
469,305,1,0,0
469,306,1,0,0
469,308,1,0,0
469,310,1,0,0
469,311,1,0,0
469,312,1,0,0
469,313,1,0,0
469,314,1,0,0
469,517,1,0,0
469,530,1,0,0
469,531,1,0,0
469,553,1,0,0
469,692,1,0,0
469,760,1,0,0
470,31,0,1,1
470,34,1,1,1
470,143,1,1,1
470,196,1,1,1
470,202,1,0,1
470,203,1,0,1
470,219,1,0,1
470,220,1,0,1
470,222,1,0,1
470,223,1,0,1
470,249,1,0,1
470,252,1,0,1
470,253,1,0,1
470,328,1,0,1
470,379,1,0,1
470,395,1,1,1
470,488,1,0,1
470,517,1,0,1
470,542,1,0,1
470,543,1,0,1
470,562,1,0,1
470,597,1,0,1
470,623,1,0,1
470,659,1,0,1
470,691,1,0,1
470,713,1,0,1
470,727,1,0,1
470,741,1,0,1
470,760,1,0,1
470,762,1,0,1
470,763,1,0,1
470,764,1,0,1
470,834,1,0,1
471,31,1,1,1
471,202,1,0,1
471,249,1,0,1
471,379,1,1,1
471,381,1,1,1
472,31,0,1,1
472,34,1,0,1
472,143,1,0,1
472,202,1,0,1
472,203,1,0,1
472,220,1,0,1
472,379,1,0,1
472,411,1,1,1
472,482,1,0,1
472,483,1,0,1
472,484,1,0,1
472,488,1,0,1
472,727,1,0,1
472,741,1,0,1
472,781,1,0,1
472,821,1,0,1
472,834,1,0,1
473,25,1,1,1
473,30,0,1,1
473,31,1,0,1
473,34,1,0,1
473,143,1,0,1
473,202,1,0,1
473,203,1,0,1
473,220,1,0,1
473,222,1,0,1
473,223,1,0,1
473,249,1,0,1
473,282,1,0,1
473,379,1,0,1
473,411,1,1,1
473,482,1,0,1
473,483,1,0,1
473,484,1,0,1
473,488,1,0,1
473,527,1,0,1
473,542,1,0,1
473,543,1,0,1
473,727,1,0,1
473,741,1,0,1
473,760,1,0,1
473,781,1,0,1
473,820,1,0,1
473,821,1,0,1
473,834,1,0,1
474,31,0,1,1
474,34,1,1,1
474,143,1,1,1
474,145,1,1,1
474,196,1,0,1
474,202,1,0,1
474,203,1,0,1
474,219,1,0,1
474,220,1,0,1
474,222,1,0,1
474,223,1,0,1
474,249,1,0,1
474,252,1,0,1
474,253,1,0,1
474,302,1,0,1
474,316,1,0,1
474,328,1,0,1
474,379,1,0,1
474,488,1,1,1
474,517,1,0,1
474,542,1,0,1
474,543,1,0,1
474,562,1,0,1
474,597,1,0,1
474,623,1,0,1
474,691,1,0,1
474,713,1,0,1
474,727,1,0,1
474,741,1,0,1
474,760,1,0,1
474,762,1,0,1
474,763,1,0,1
474,764,1,0,1
475,31,0,1,1
475,34,1,1,1
475,201,1,0,1
475,202,1,0,1
475,203,1,0,1
475,209,1,0,1
475,220,1,0,1
475,249,1,0,1
475,253,1,0,1
475,328,1,0,1
475,379,1,1,1
475,381,1,1,1
475,562,1,0,1
475,707,1,0,1
475,713,1,0,1
475,727,1,0,1
475,820,1,0,1
475,846,1,0,1
476,31,1,1,1
476,34,1,0,1
476,202,1,0,1
476,220,1,0,1
476,249,1,0,1
476,379,1,1,1
